country,code,year,cases
Vietnam,VNM,18,1
Vietnam,VNM,19,1
Vietnam,VNM,20,0
Vietnam,VNM,21,1
Vietnam,VNM,22,0
Vietnam,VNM,23,1
Vietnam,VNM,24,0
Vietnam,VNM,25,0
Vietnam,VNM,26,0
Vietnam,VNM,27,0
Vietnam,VNM,28,0
Vietnam,VNM,29,0
Vietnam,VNM,30,0
Vietnam,VNM,31,0
Vietnam,VNM,32,0
Vietnam,VNM,33,0
Vietnam,VNM,34,0
Vietnam,VNM,35,0
Vietnam,VNM,36,0
Vietnam,VNM,37,0
Vietnam,VNM,38,0
Vietnam,VNM,39,0
Vietnam,VNM,40,0
Vietnam,VNM,41,0
Vietnam,VNM,42,0
Vietnam,VNM,43,0
Vietnam,VNM,44,0
Vietnam,VNM,45,0
Vietnam,VNM,46,1
Vietnam,VNM,47,4
Vietnam,VNM,48,9
Vietnam,VNM,49,1
Vietnam,VNM,50,4
Vietnam,VNM,51,4
Vietnam,VNM,52,0
Vietnam,VNM,53,9
Vietnam,VNM,54,5
World,OWID_WRL,0,0
World,OWID_WRL,1,32
World,OWID_WRL,2,266
World,OWID_WRL,3,262
World,OWID_WRL,4,467
World,OWID_WRL,5,691
World,OWID_WRL,6,783
World,OWID_WRL,7,1792
World,OWID_WRL,8,1468
World,OWID_WRL,9,1750
World,OWID_WRL,10,2006
World,OWID_WRL,11,2121
World,OWID_WRL,12,2604
World,OWID_WRL,13,2834
World,OWID_WRL,14,3239
World,OWID_WRL,15,3913
World,OWID_WRL,16,3712
World,OWID_WRL,17,3205
World,OWID_WRL,18,3405
World,OWID_WRL,19,2672
World,OWID_WRL,20,2996
World,OWID_WRL,21,2549
World,OWID_WRL,22,2068
World,OWID_WRL,23,1826
World,OWID_WRL,24,2056
World,OWID_WRL,25,1526
World,OWID_WRL,26,1277
World,OWID_WRL,27,19572
World,OWID_WRL,28,1903
World,OWID_WRL,29,1872
World,OWID_WRL,30,542
World,OWID_WRL,31,1021
World,OWID_WRL,32,1023
World,OWID_WRL,33,1017
World,OWID_WRL,34,517
World,OWID_WRL,35,896
World,OWID_WRL,36,864
World,OWID_WRL,37,1175
World,OWID_WRL,38,1353
World,OWID_WRL,39,1748
World,OWID_WRL,40,1727
World,OWID_WRL,41,1801
World,OWID_WRL,42,1912
World,OWID_WRL,43,2217
World,OWID_WRL,44,2220
World,OWID_WRL,45,2864
World,OWID_WRL,46,3730
World,OWID_WRL,47,3644
World,OWID_WRL,48,3979
World,OWID_WRL,49,4119
World,OWID_WRL,50,4611
World,OWID_WRL,51,6936
World,OWID_WRL,52,7488
World,OWID_WRL,53,9766
World,OWID_WRL,54,10968
